GeneID	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	R01	R02	R03	R04	R05	R06	R07	R08	R09	R10	R11	R12	R13	R14	R15	R16	R17	R18
JR_108994649	33	27	22	23	29	14	45	34	41	33	21	40	8	9	29	19	25	29	17	17	11	29	25	32	26	31	31	27	34	29	27	23	18	29	13	24
JR_108994824	33	31	20	28	17	18	25	43	24	27	9	15	5	3	26	11	12	14	11	17	16	29	17	24	29	20	19	10	22	21	15	25	10	22	20	22
JR_108994891	33	22	22	13	10	13	18	24	29	13	21	20	4	1	7	18	16	15	14	13	17	11	23	40	14	11	8	4	15	19	10	10	11	23	27	40
JR_108994897	33	23	22	17	7	7	12	37	21	23	7	33	156	116	73	142	65	235	21	19	10	19	30	45	18	40	65	32	25	14	18	13	25	21	23	35
JR_108995028	33	28	39	13	26	30	41	134	32	31	28	118	65	62	204	40	75	119	33	34	38	17	28	26	50	31	38	36	30	56	59	41	20	41	26	42
JR_108995041	33	28	30	26	19	16	21	67	13	43	35	31	0	0	7	0	2	40	21	40	31	34	46	59	20	25	23	24	19	40	29	32	14	21	27	30
JR_108995069	33	30	30	42	19	30	45	70	28	35	18	23	6	7	27	22	23	18	24	32	25	26	28	35	35	30	29	34	25	33	20	48	30	33	24	35
JR_108995077	33	28	24	16	25	15	9	37	20	20	15	16	7	4	13	10	8	15	13	16	27	10	17	21	26	13	10	17	15	22	14	26	11	9	15	16
JR_108995221	33	28	22	32	26	15	18	33	31	20	27	29	14	15	42	21	24	20	29	28	23	32	25	42	28	44	46	24	37	38	31	48	21	46	28	38
JR_108995582	33	9	3	16	7	14	4	11	3	5	11	7	3	0	3	18	11	5	18	13	3	16	26	25	12	14	17	10	8	16	20	21	15	17	19	7
JR_108995596	33	17	18	40	28	12	21	35	24	15	12	17	5	2	5	8	14	11	9	13	6	15	15	28	20	18	15	10	18	24	24	24	15	14	13	20
JR_108995663	33	16	28	20	15	18	35	37	37	35	14	17	8	20	18	21	30	7	15	15	9	14	6	8	27	32	31	13	14	17	8	15	11	17	6	4
JR_108995682	33	106	156	31	49	9	39	22	48	35	26	18	9	5	29	8	34	20	7	5	11	1	17	15	18	17	6	9	11	13	30	16	13	25	10	9
JR_108996318	33	25	32	19	24	18	37	53	24	31	26	37	16	17	35	28	21	31	21	25	30	23	23	30	19	31	32	23	21	28	32	29	10	20	19	28
JR_108996567	33	21	7	37	9	31	10	22	14	13	40	30	2	3	3	9	18	11	26	26	14	33	26	8	27	37	19	35	10	23	33	67	27	51	25	31
JR_108996730	33	24	28	18	23	18	15	35	17	15	31	20	131	65	79	63	66	40	25	25	21	18	14	21	38	33	34	25	17	28	27	28	19	17	26	20
JR_108996894	33	19	30	30	28	13	20	35	24	24	17	21	15	12	31	14	20	20	18	17	21	16	17	18	23	18	26	13	12	19	22	22	11	13	16	18
JR_108996896	33	8	31	15	11	13	26	29	18	24	29	22	0	2	0	13	0	3	22	16	24	23	24	39	30	22	10	21	23	35	41	40	21	52	23	28
JR_108997081	33	29	32	32	25	25	26	71	47	28	22	39	15	19	27	26	42	24	32	28	41	42	33	44	28	41	48	34	49	44	44	46	15	50	38	51
JR_108997763	33	19	9	39	23	17	9	16	18	14	17	4	0	0	0	8	11	4	28	30	33	33	64	78	23	30	15	40	18	20	47	70	29	48	33	51
JR_108997779	33	40	23	28	37	25	34	36	26	31	17	40	15	7	27	25	27	16	14	11	13	28	14	23	22	17	13	24	14	23	17	21	9	19	19	20
JR_108998662	33	19	21	80	32	46	63	52	39	40	36	69	218	119	75	151	154	87	65	59	33	66	50	31	59	57	70	81	45	58	59	117	46	64	58	56
JR_108998892	33	21	31	20	16	22	17	47	35	21	23	29	18	13	23	37	23	31	18	28	27	23	19	39	34	14	49	15	19	31	23	41	9	18	25	45
JR_108999002	33	30	22	16	14	17	14	26	8	14	11	15	3	3	6	7	5	10	10	20	21	19	24	16	10	14	6	16	9	20	18	18	7	11	19	17
JR_108999023	33	29	40	40	21	25	32	45	26	30	25	31	6	6	30	8	14	18	12	20	26	21	16	33	21	20	19	28	9	17	9	15	11	25	12	20
JR_108999518	33	28	32	32	21	25	25	36	33	24	21	22	11	9	12	14	12	14	19	13	22	26	15	33	22	27	23	19	26	24	21	27	19	16	21	13
JR_108999566	33	22	16	6	24	6	16	31	19	19	24	35	0	7	10	9	3	18	19	31	17	19	18	32	13	18	26	14	12	39	26	23	14	16	13	20
JR_109000615	33	41	42	34	30	33	36	83	51	40	33	45	55	25	37	39	56	51	37	33	36	34	41	44	42	33	57	45	27	50	43	74	31	46	53	51
JR_109000675	33	14	12	14	15	17	18	33	21	22	13	21	11	6	22	13	10	24	11	13	15	22	14	17	19	14	19	15	15	18	17	15	10	18	12	18
JR_109000881	33	19	27	28	21	25	21	20	26	15	17	17	43	22	35	42	29	27	16	17	20	15	17	23	19	17	20	12	18	16	18	18	12	17	20	20
JR_109000977	33	21	21	18	22	10	17	26	21	20	19	12	7	3	3	7	7	1	15	9	15	6	6	12	16	25	14	20	8	16	14	15	15	17	5	6
JR_109001115	33	19	23	25	11	24	21	24	16	13	18	25	14	8	14	28	16	10	18	25	30	26	19	34	30	28	23	27	18	42	14	34	19	21	28	24
JR_109001161	33	34	51	20	28	21	34	47	40	26	12	37	15	13	36	20	7	34	8	16	22	7	18	33	14	16	37	19	14	14	20	9	11	15	19	16
JR_109001187	33	20	23	22	31	28	35	38	31	30	28	35	20	3	27	18	8	19	29	25	29	22	11	25	32	15	39	16	14	33	23	43	10	21	15	23
JR_109001787	33	46	49	66	36	38	48	41	52	50	37	53	28	18	35	36	37	32	23	35	35	30	36	35	50	37	44	39	29	39	23	51	27	49	45	47
JR_109002062	33	34	37	35	16	29	32	40	28	25	22	27	35	24	49	41	38	47	17	18	24	22	19	37	19	36	69	35	22	32	23	36	12	26	20	22
JR_109002418	33	27	24	36	26	16	17	37	20	30	20	20	8	9	9	10	9	21	24	29	30	33	19	51	22	24	26	17	13	32	39	37	17	24	32	70
JR_109002431	33	30	30	4	17	19	36	23	34	18	28	28	19	12	15	14	10	19	17	12	19	15	14	15	14	21	32	20	26	19	22	19	15	25	27	24
JR_109002454	33	34	41	44	23	24	55	127	81	29	33	74	0	4	8	7	3	11	35	41	69	45	33	83	117	106	72	96	86	105	47	94	44	79	14	37
JR_109002544	33	34	23	30	22	16	22	57	42	30	15	40	9	21	27	16	10	26	46	38	46	34	41	79	49	50	70	51	48	66	43	51	26	56	44	54
JR_109002632	33	18	16	31	12	20	28	46	22	21	33	26	0	2	7	5	7	10	24	20	33	30	37	48	27	35	23	35	27	37	34	53	18	33	28	39
JR_109002707	33	20	8	23	24	19	16	53	11	24	24	23	2	2	2	14	2	6	11	10	16	15	13	15	6	14	14	12	11	23	17	15	10	12	18	14
JR_109002727	33	27	36	11	13	16	31	42	21	24	28	19	29	18	26	41	33	29	6	20	14	16	16	19	21	8	12	16	15	13	13	15	18	12	17	15
JR_109003030	33	16	17	22	10	20	18	33	10	6	26	13	2	2	4	4	7	3	29	38	25	24	46	26	60	69	15	49	29	61	40	53	29	78	40	42
JR_109003135	33	12	12	14	14	5	11	18	24	11	11	14	10	11	15	10	10	16	4	4	4	9	4	7	7	12	9	9	5	12	1	8	3	8	13	5
JR_109003198	33	28	26	31	23	19	23	37	29	25	44	43	34	19	30	21	24	22	13	16	12	20	14	30	34	23	32	12	24	28	13	13	14	33	16	16
JR_109003474	33	39	51	34	22	26	40	41	58	33	21	37	261	163	195	247	147	115	2	7	5	1	2	11	25	10	65	9	5	6	1	3	8	6	11	8
JR_109003632	33	33	25	27	15	14	26	49	25	29	14	31	8	7	14	22	16	21	10	17	7	13	14	32	27	22	25	22	15	19	24	18	8	20	15	21
JR_109003983	33	50	43	49	42	33	47	70	34	50	29	56	26	20	33	38	25	33	30	34	43	28	37	64	32	42	45	46	27	45	28	45	16	27	34	58
JR_109004194	33	21	9	18	16	21	11	24	13	13	16	17	6	3	26	17	10	20	14	15	22	12	8	20	11	10	14	18	4	17	20	14	11	12	26	29
JR_109004263	33	34	39	29	14	14	30	43	36	28	16	33	10	8	15	24	14	17	9	13	14	23	12	30	14	24	24	22	22	11	14	28	13	24	17	20
JR_109004617	33	7	7	26	13	17	15	38	13	13	18	21	0	4	5	13	7	5	16	29	18	25	21	29	16	28	27	17	14	26	22	42	24	37	20	25
JR_109004638	33	19	38	20	17	19	19	28	29	19	18	22	9	6	17	17	10	12	16	31	31	17	20	39	30	29	29	26	25	28	24	35	19	24	23	20
JR_109004803	33	16	16	9	10	12	6	19	11	8	13	10	2	3	6	13	5	12	9	10	13	8	13	18	10	9	13	17	8	11	15	14	5	14	23	15
JR_109005007	33	26	47	46	27	36	50	44	37	45	23	48	26	23	47	42	46	42	12	19	37	24	24	54	34	40	68	41	40	50	17	36	23	25	33	41
JR_109005593	33	28	29	25	20	22	28	63	18	28	18	17	6	6	19	19	14	14	29	21	28	19	30	38	49	30	37	30	36	43	21	42	17	39	47	37
JR_109005846	33	22	27	27	17	24	24	41	36	20	24	18	5	7	23	18	16	14	22	11	27	17	29	28	22	26	25	24	24	27	23	30	10	18	25	31
JR_109005879	33	40	36	28	26	28	38	63	43	27	28	55	15	12	38	21	31	34	37	46	54	45	49	76	76	73	80	65	40	86	46	71	20	57	32	71
JR_109006016	33	31	30	30	18	22	17	38	23	18	25	36	5	3	14	25	11	22	17	25	21	37	44	35	27	29	38	31	14	50	37	45	21	34	43	38
JR_109006050	33	11	15	19	8	10	13	16	11	17	13	5	9	2	5	7	8	5	14	11	11	11	10	9	7	7	12	7	6	10	7	9	8	9	15	15
JR_109006075	33	33	43	19	9	12	28	29	28	34	22	24	3	0	9	7	8	21	2	10	16	6	7	17	9	8	16	8	10	14	7	8	4	7	11	13
JR_109006193	33	34	48	43	29	34	40	67	31	37	46	39	13	15	35	39	33	25	21	43	28	18	16	41	24	20	39	28	44	27	33	34	20	23	33	41
JR_109006318	33	38	46	20	7	10	25	59	28	11	10	27	37	35	55	24	35	40	29	34	34	17	51	51	32	47	66	48	41	40	43	78	44	51	35	35
JR_109006814	33	28	15	33	19	20	18	36	31	19	32	32	8	5	27	24	23	17	24	36	26	31	38	40	51	51	25	51	22	62	25	58	32	45	36	34
JR_109007208	33	32	18	65	23	41	31	32	20	31	22	25	24	34	21	37	39	36	28	12	22	21	44	52	21	42	30	39	22	21	17	28	20	41	36	24
JR_109007412	33	8	14	27	16	20	4	26	13	6	19	14	0	0	2	17	15	7	32	38	28	39	30	34	11	19	8	12	11	16	22	28	15	25	40	30
JR_109007590	33	29	27	19	21	11	10	16	14	11	12	11	12	4	30	25	11	11	14	16	22	14	4	19	16	19	33	14	8	16	14	19	10	27	20	9
JR_109007695	33	24	11	13	10	20	10	13	19	15	11	10	18	14	13	41	14	26	13	10	7	21	33	36	6	21	19	22	15	31	12	20	11	14	31	26
JR_109007876	33	17	17	15	16	19	17	28	15	10	14	11	9	8	11	4	9	12	9	19	14	9	22	22	18	14	17	14	18	31	14	23	5	12	10	20
JR_109008036	33	40	34	7	23	22	24	34	21	17	11	15	19	17	45	41	28	45	15	16	20	19	25	31	19	17	45	25	25	19	12	24	14	31	15	31
JR_109008419	33	16	14	26	23	24	21	34	24	17	23	22	3	1	5	14	17	7	26	24	13	20	21	20	31	23	18	33	18	29	40	38	24	19	17	28
JR_109008428	33	23	17	23	20	15	17	24	21	23	20	27	2	0	5	5	13	8	30	37	40	38	33	62	34	54	46	41	36	69	37	66	31	38	37	44
JR_109008461	33	35	50	21	29	12	49	55	39	23	22	34	23	17	40	31	22	37	20	33	41	36	39	52	36	45	53	58	41	32	40	47	37	41	45	35
JR_109008582	33	27	14	25	12	19	9	16	13	7	10	9	3	8	9	10	9	13	19	9	2	14	9	6	8	11	13	21	5	8	9	25	15	9	11	14
JR_109008923	33	20	35	38	20	24	32	54	22	29	15	35	16	13	18	33	27	20	26	31	31	27	29	48	36	38	43	39	26	23	25	33	14	40	33	49
JR_109009052	33	33	29	26	13	13	41	38	26	20	22	28	14	5	23	20	14	18	19	11	29	21	20	30	26	13	34	30	17	20	26	21	16	22	19	31
JR_109009508	33	52	64	48	35	35	51	79	55	56	49	66	65	26	73	56	61	70	28	43	41	29	32	52	29	38	49	49	38	49	25	57	12	45	35	33
JR_109009814	33	23	16	36	17	26	18	31	22	17	24	28	2	5	5	16	9	6	28	32	41	39	27	31	37	46	30	52	22	32	37	43	28	36	42	47
JR_109009891	33	46	36	31	28	35	48	88	59	36	33	52	28	18	61	47	39	78	21	39	39	23	16	43	43	43	47	16	33	52	32	31	13	24	20	38
JR_109009934	33	23	32	12	19	9	18	31	13	10	14	27	24	17	24	29	15	17	21	25	28	16	22	30	13	14	21	14	20	27	23	18	29	36	25	35
JR_109010180	33	17	29	16	13	17	25	25	29	28	16	26	11	7	25	12	12	13	11	23	27	17	10	26	24	17	25	25	12	39	22	28	15	12	25	28
JR_109010200	33	25	20	35	11	18	15	51	28	15	19	32	8	4	8	16	15	8	21	39	33	34	35	28	29	58	19	39	26	33	36	63	24	46	33	29
JR_109010533	33	28	40	19	19	32	28	25	19	18	16	22	6	8	15	15	13	16	16	27	32	24	37	44	11	19	24	20	21	19	18	31	11	22	25	30
JR_109010705	33	44	42	33	31	16	23	38	17	28	32	51	0	0	5	8	5	2	71	115	132	105	25	61	70	95	92	100	101	137	90	165	65	144	37	40
JR_109011162	33	42	48	29	17	37	55	67	49	51	39	49	12	7	35	23	26	24	32	32	34	33	28	36	40	40	62	30	37	63	37	42	24	32	34	26
JR_109011236	33	38	32	30	31	20	33	24	44	41	29	47	19	12	35	20	27	30	27	28	26	24	34	50	27	45	66	27	36	50	26	53	25	41	28	33
JR_109011309	33	33	29	33	22	29	23	28	21	31	34	23	29	20	49	41	42	27	23	17	33	23	17	26	16	23	65	22	21	27	16	31	18	17	31	40
JR_109011516	33	44	31	19	26	21	35	56	32	26	23	43	11	11	34	15	22	18	15	21	29	28	29	35	27	41	43	45	23	31	29	38	22	44	17	31
JR_109011680	33	20	30	27	11	20	21	25	9	17	16	31	6	2	17	19	14	14	11	11	11	15	13	29	14	29	15	18	12	14	19	23	10	20	28	13
JR_109011752	33	11	22	24	20	21	25	29	27	20	8	27	11	7	14	11	17	8	11	7	16	12	16	17	10	8	16	3	7	10	12	22	11	14	15	24
JR_109012026	33	32	28	25	20	25	23	31	28	36	23	42	23	9	21	28	19	20	24	24	28	17	15	22	25	26	24	16	30	18	29	32	11	29	15	28
JR_109012143	33	12	5	21	2	11	4	14	10	7	39	11	27	5	1	10	14	1	27	29	19	33	36	22	27	46	17	45	27	34	25	44	24	58	32	41
JR_109012146	33	48	56	19	22	15	28	35	18	25	8	11	6	11	19	18	18	18	3	3	12	8	7	3	8	8	4	6	3	4	4	9	2	4	6	2
JR_109012164	33	17	22	18	22	12	20	34	21	19	17	27	6	8	16	15	17	22	10	20	8	14	10	15	16	7	31	14	6	19	13	18	6	20	17	26
JR_109012167	33	29	37	22	23	17	37	68	43	41	29	45	28	30	37	39	24	35	13	16	16	20	19	36	23	19	32	18	12	24	11	32	14	19	14	17
JR_109012683	33	24	22	37	24	38	28	55	13	33	23	28	8	8	19	48	43	24	22	41	32	30	39	59	38	43	38	36	32	67	43	48	18	44	32	45
JR_109012883	33	26	20	28	13	17	19	24	14	6	11	10	1	2	1	9	7	1	10	10	9	18	20	26	14	10	8	11	12	13	19	22	12	18	13	11
JR_109013053	33	20	25	27	29	19	27	48	34	26	24	35	17	11	31	26	21	26	9	22	16	12	8	25	13	21	24	18	15	13	13	21	9	31	23	8
JR_109013078	33	10	20	19	8	21	23	26	18	11	12	16	9	1	7	8	6	16	7	17	14	20	15	22	20	19	20	18	10	20	18	22	14	13	9	22
JR_109013165	33	23	25	15	17	12	14	40	25	14	12	22	17	7	13	11	6	21	9	9	11	15	22	22	9	8	10	15	10	16	20	23	7	17	19	15
JR_109013232	33	25	51	39	42	23	47	37	34	37	27	19	13	17	51	16	20	42	26	8	31	16	18	27	23	30	50	24	23	25	10	13	11	29	27	17
JR_109013398	33	13	9	18	18	19	28	36	24	20	34	38	5	2	7	15	17	15	8	6	6	13	12	5	9	10	7	14	8	10	3	7	4	16	9	10
JR_109013641	33	24	20	35	25	26	36	39	44	16	18	32	6	8	34	16	15	18	29	23	21	15	32	34	42	20	39	24	22	29	16	28	14	18	27	30
JR_109013736	33	23	39	30	26	27	30	22	45	31	28	23	12	7	25	30	20	30	25	7	22	17	29	31	35	14	15	15	21	21	14	23	13	19	25	30
JR_109013817	33	29	57	22	17	24	36	47	52	33	18	33	61	51	69	62	57	29	10	15	14	15	14	29	26	16	62	17	6	12	14	20	7	11	27	21
JR_109013918	33	48	58	44	39	34	56	58	50	69	64	53	42	32	82	68	55	42	39	37	67	39	42	58	86	46	60	41	48	50	28	56	38	45	43	42
JR_109014345	33	33	34	23	17	28	37	49	33	34	28	37	14	24	28	25	31	21	27	34	31	31	33	48	22	34	59	37	36	40	34	35	20	38	36	29
JR_109014381	33	17	29	5	14	7	3	17	15	3	4	13	0	1	6	7	3	5	8	17	19	10	16	15	9	10	24	8	8	16	16	26	9	27	19	22
JR_109014919	33	29	43	23	15	13	25	45	41	22	18	18	38	45	90	43	44	43	7	7	22	27	22	32	40	44	82	33	29	23	11	26	24	40	17	29
JR_109015243	33	10	11	8	16	19	11	16	14	14	17	13	6	5	5	11	8	13	10	7	7	4	2	14	4	9	4	4	3	5	4	4	2	3	2	12
JR_109015403	33	11	6	30	30	25	12	13	7	18	32	26	1	2	0	19	12	12	35	45	49	51	56	46	35	50	17	48	36	43	72	66	32	53	48	78
JR_109015723	33	22	19	34	24	27	23	32	28	34	18	26	10	8	8	12	15	17	12	16	23	28	11	33	27	23	24	34	22	28	25	33	11	35	24	25
JR_109016706	33	26	27	8	16	5	10	12	8	11	6	5	33	12	27	11	5	4	25	12	30	14	15	23	5	17	20	6	23	26	11	25	12	24	13	22
JR_109018163	33	41	30	44	19	16	33	45	45	48	15	26	8	17	35	14	13	10	6	11	15	8	23	14	12	6	19	6	9	6	6	11	4	18	8	19
JR_109019051	33	25	20	18	18	15	7	14	19	12	19	7	3	1	4	15	8	9	24	25	37	33	38	43	22	15	20	28	32	35	26	18	19	33	36	63
JR_109019222	33	38	33	15	21	17	51	64	46	57	27	32	37	29	43	28	33	47	6	10	26	15	6	20	17	16	36	9	8	13	13	16	5	12	12	12
JR_109019244	33	30	29	39	24	31	48	36	42	39	40	61	12	10	26	18	31	40	9	27	32	18	18	16	40	42	24	26	26	33	16	53	11	29	23	24
JR_109019526	33	20	16	13	20	14	27	29	18	17	5	21	2	8	14	7	12	22	11	15	14	17	14	21	10	22	24	14	12	6	24	8	10	16	15	21
JR_109019639	33	10	26	28	21	24	14	18	15	21	21	21	1	4	10	19	17	10	13	12	9	8	20	22	12	12	13	14	10	17	17	24	6	16	16	25
JR_109019650	33	17	26	15	16	18	13	34	29	24	26	27	16	5	6	19	23	15	14	15	21	14	37	32	26	16	25	18	29	45	22	42	26	20	27	36
JR_109020109	33	42	29	28	22	21	30	34	29	21	29	22	89	42	81	96	51	70	25	22	29	19	23	28	41	34	57	24	27	29	27	32	23	23	29	13
JR_109020397	33	19	17	36	20	29	15	28	20	6	30	18	163	56	105	150	70	68	44	75	37	68	69	56	33	51	93	64	41	39	30	46	44	81	78	68
JR_109020453	33	10	13	21	14	15	12	10	16	4	11	4	5	15	20	19	4	5	9	17	19	23	20	32	14	20	15	29	14	15	13	24	20	20	26	24
JR_109020580	33	13	26	15	11	16	8	19	20	15	16	11	72	38	29	40	24	34	15	22	22	22	22	34	28	25	35	30	21	29	33	13	10	37	21	30
JR_109021007	33	25	37	18	25	14	37	41	33	22	11	28	10	9	26	18	13	21	15	24	16	14	21	30	18	11	25	25	16	26	27	20	16	28	21	34
JR_109021278	33	20	21	18	14	11	22	38	23	32	19	15	6	2	30	11	14	22	25	17	31	31	25	49	25	28	40	27	30	39	21	38	18	49	21	43
JR_109021285	33	17	11	35	11	17	11	18	18	15	10	3	1	1	1	24	12	8	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JR_109021417	33	29	38	40	25	28	21	37	34	25	19	31	8	5	15	32	28	27	15	23	22	24	33	25	19	30	42	24	17	29	18	23	19	34	29	43
JR_109021553	33	18	23	24	23	15	24	37	34	13	88	28	7	7	14	12	15	22	32	29	24	27	114	64	53	76	54	71	29	58	65	61	35	44	101	100
JR_109021655	33	16	27	14	24	21	17	38	25	20	24	24	3	5	15	22	5	16	23	22	22	10	15	22	12	9	17	15	14	14	9	10	12	15	8	26
JR_109021747	33	12	18	18	8	18	12	28	12	23	13	15	2	2	9	13	14	10	2	9	5	8	8	9	13	19	15	9	3	12	10	20	3	6	5	7
JR_109021955	33	31	26	14	15	17	16	19	13	5	10	15	1	2	5	7	5	5	20	41	68	40	22	61	30	35	32	32	31	47	57	49	29	38	23	46
JR_109022093	33	18	16	23	22	16	21	28	20	18	29	15	4	8	11	17	13	9	10	16	6	11	9	8	15	19	20	8	7	8	18	21	13	16	12	22
JR_109022264	33	34	25	29	27	16	20	47	36	35	24	48	31	22	25	29	32	23	29	29	38	37	27	51	44	59	42	43	39	53	45	54	31	37	48	36
JR_118343930	33	37	22	27	18	14	21	31	31	22	23	34	16	6	19	23	13	29	31	21	22	22	28	28	20	14	22	31	17	29	21	15	13	18	23	24
JR_118343957	33	51	30	39	30	28	52	66	58	37	30	47	12	8	31	33	31	23	23	20	17	16	28	19	25	21	25	14	20	41	23	34	12	24	27	19
JR_118343974	33	34	45	22	15	15	18	23	17	23	26	40	1205	470	607	1082	476	748	16	23	21	21	16	35	99	27	284	26	29	23	14	19	23	33	46	30
JR_118344854	33	49	74	81	71	23	81	114	36	103	53	51	21	29	98	21	36	12	135	151	206	162	86	134	142	161	162	143	138	196	216	289	136	182	89	94
JR_118345740	33	38	24	30	33	25	12	9	13	19	12	15	37	39	33	23	26	30	27	24	38	15	22	21	7	26	23	23	16	7	10	23	22	34	29	23
JR_118345869	33	29	27	22	13	23	21	20	11	20	6	6	37	43	39	56	15	24	23	63	19	26	35	29	3	21	33	37	21	11	24	22	20	25	21	31
JR_118349550	33	14	7	24	16	12	21	23	18	18	33	12	5	5	4	14	6	7	26	26	20	32	17	26	38	34	20	25	16	26	37	35	21	25	10	12
JR_26380781	33	9	11	21	10	20	16	9	8	2	16	3	2	6	8	0	10	11	14	19	19	19	29	25	3	18	16	24	16	8	7	15	17	36	23	23
JR_108979040	32	44	28	35	19	26	20	37	23	22	17	28	29	16	45	31	26	19	14	18	20	19	16	19	22	23	28	26	24	15	15	14	17	24	18	17
JR_108979126	32	24	40	40	26	15	30	54	33	28	29	39	18	22	26	35	31	28	26	19	25	15	14	34	37	37	38	25	17	32	23	35	17	29	22	16
JR_108979187	32	15	20	21	16	16	17	32	33	19	13	20	0	0	10	14	2	11	5	13	18	22	15	36	13	23	16	12	18	15	21	12	22	15	19	23
JR_108979206	32	22	40	15	25	14	24	45	29	20	28	18	22	24	68	28	39	11	24	20	24	23	38	55	21	36	71	38	24	30	23	58	36	27	24	33
JR_108979247	32	29	19	19	10	22	22	35	30	13	5	31	6	7	15	10	8	11	10	21	32	17	33	39	30	32	23	20	23	33	20	33	13	20	33	35
JR_108979472	32	14	35	14	20	11	16	27	22	14	16	12	1	2	8	16	15	8	5	18	27	27	22	32	22	18	18	10	17	29	28	22	13	28	18	33
JR_108979803	32	21	13	13	15	11	14	26	15	17	21	6	7	4	16	17	10	12	9	21	20	21	20	43	11	15	24	20	18	11	11	11	9	10	18	13
JR_108980000	32	21	25	25	12	17	32	41	29	30	24	24	73	58	58	73	60	81	22	11	9	6	16	12	35	26	63	14	5	14	10	21	13	10	20	13
JR_108980392	32	33	39	54	46	39	57	54	57	58	60	59	19	6	43	26	30	20	18	25	34	20	21	53	35	31	41	24	24	43	17	34	17	39	28	46
JR_108980442	32	24	32	14	18	27	44	44	32	29	15	19	5	8	17	8	19	3	17	22	12	24	23	19	31	28	25	14	19	24	11	22	8	33	22	12
JR_108980644	32	34	31	35	28	35	24	63	57	32	45	46	24	15	26	31	17	17	23	18	19	23	19	24	31	24	25	36	16	20	19	38	18	29	13	23
JR_108981561	32	27	20	33	10	21	24	33	22	28	42	33	4	5	4	13	10	5	25	32	36	44	37	88	45	79	40	87	34	65	46	56	34	56	56	78
JR_108981589	32	41	20	24	26	50	55	29	52	57	48	65	12	10	60	32	39	33	16	26	37	22	31	47	29	25	18	30	25	26	29	46	18	32	30	22
JR_108981909	32	22	40	40	33	30	20	43	41	26	28	27	20	18	27	39	20	53	17	12	13	9	12	13	25	21	34	24	21	21	10	26	7	22	12	12
JR_108981951	32	37	14	39	71	50	12	15	22	14	24	10	0	2	5	62	18	18	18	29	33	27	78	78	30	11	21	5	31	27	55	18	29	30	44	95
JR_108981958	32	23	30	23	15	19	16	45	27	19	10	28	13	10	22	25	24	25	23	24	34	28	30	42	25	30	66	33	34	38	26	37	17	40	30	41
JR_108982318	32	24	21	24	16	19	23	41	27	23	11	25	3	5	10	20	15	19	10	30	14	17	16	24	37	17	20	11	21	23	23	19	4	14	25	24
JR_108982458	32	17	18	43	16	20	22	50	23	18	42	24	29	33	26	71	35	37	10	11	10	12	8	12	12	12	24	10	14	11	8	14	9	9	16	8
JR_108982686	32	38	43	39	17	32	64	95	47	69	34	57	26	14	24	13	23	35	34	19	28	27	24	45	36	46	42	25	38	35	28	48	27	27	24	26
JR_108983369	32	11	7	25	11	28	18	29	4	8	34	25	3	4	0	15	13	4	21	17	14	22	16	10	25	27	7	27	17	17	11	30	5	25	10	12
JR_108983400	32	20	21	21	12	15	16	28	26	30	9	22	7	5	8	19	12	19	17	25	17	13	26	29	30	19	15	29	16	26	22	27	9	29	24	27
JR_108983907	32	26	29	35	24	21	21	51	32	32	27	36	20	15	34	17	28	25	22	17	16	22	32	38	25	13	37	36	22	36	13	35	7	33	24	35
JR_108984129	32	34	49	51	40	46	59	63	82	36	37	52	15	13	38	40	40	32	45	32	33	40	32	34	36	40	40	35	33	43	28	44	21	37	44	39
JR_108984429	32	29	23	33	24	37	36	56	40	47	24	39	29	12	33	28	34	16	21	28	25	22	19	27	31	24	30	14	24	31	21	27	9	33	19	15
JR_108984860	32	25	37	35	32	39	63	50	60	62	31	37	19	19	54	42	64	22	10	7	7	6	10	13	26	17	85	13	14	34	4	14	10	17	10	10
JR_108984940	32	25	19	14	9	16	23	35	9	19	13	29	1	5	13	10	12	14	18	22	29	33	35	32	30	21	21	24	26	31	27	22	8	20	34	40
JR_108985062	32	16	34	41	22	34	38	50	40	23	26	45	3	4	13	17	29	24	19	20	30	17	15	26	25	20	25	29	24	27	19	36	16	22	25	32
JR_108985301	32	15	23	18	11	19	13	34	17	32	15	22	151	106	93	218	39	101	9	10	8	13	4	6	21	6	39	7	5	14	10	11	6	3	3	12
JR_108985604	32	35	44	16	21	26	42	84	34	21	20	39	19	16	40	16	28	37	8	6	18	6	12	18	13	17	30	15	9	21	11	15	5	15	8	11
JR_108986024	32	22	8	9	10	19	7	11	12	4	17	10	0	0	3	8	2	3	10	4	12	16	19	15	16	8	6	11	8	10	19	11	12	8	12	16
JR_108986182	32	28	34	39	28	21	24	54	20	33	27	31	35	32	36	43	25	38	20	25	19	25	26	22	34	21	14	13	11	21	15	29	8	23	24	27
JR_108987019	32	17	11	35	28	19	18	60	32	36	24	29	20	9	18	18	19	14	10	19	11	17	14	13	16	18	16	14	18	13	13	20	11	22	23	14
JR_108987564	32	25	39	43	35	41	80	73	65	68	38	57	6	8	30	11	23	28	10	20	12	16	13	12	12	15	18	15	7	22	11	12	2	15	9	15
